Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Aaj to mein Tapu ki upar Crush😍😍,UgxePJNzF04yVRE4iUd4AaABAg,1,5
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,If old daya is gone so where is new daya,Ugxn06z_UExGG-DvEt54AaABAg,0,8
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Is it only me or anyone else who think new Tapu and new sonu actually don't act well...?,UgyGhwQbFECyvHYkngB4AaABAg,2,78
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Selfish log abdul kitna karta hain in logo liye aur ye log dhekho 5rupaye k liye chi chi,Ugw5crZtGMx0naPl8xd4AaABAg,5,96
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Tarak Mehta ka ulta chasma 👍🏼👍🏼👍🏼👏👏,UgzeZsP_ts_IwRJ0FX54AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Abdul ka koi dosh nahi he,



Lekin BabitaJi sahi he.",UgziQu6Q_PnKJy-BdON4AaABAg,0,13
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Kon kon thumbnail dekhkar aya.....😏,UgzBPU2Us5hTXFRkyEp4AaABAg,0,2
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"inflation ke sath sabhki income bhi to badhti hai
people only see inflation 
they dont see their income rise",UgwAlg9txqTnC2rx3294AaABAg,0,18
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Ye lakho rupiyo ke function karte hai, uska kya!!",UgyE-LGEqhOEPC0_Plp4AaABAg,34,336
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,kanjus log sare jetha lal best ha,UgzN8n0qwWb7TBhBg-V4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,I like taarak metha ka ooltha chasma,Ugwv3dw9Cnd2aFfVsZh4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Where is jethalal wife ??????,Ugz_v8nuBqxv8q8HBHR4AaABAg,0,4
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,THE     MOST    EXPENSIVE    IS     IN      2050           !!,UgxCZyFfsiPoI13OQxB4AaABAg,1,34
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"60rs per 1 litr *30days=1800
65*30=1950rs 
Diff 150rs
Ab gokul dham wale haar events me fuzul ka kharcha karte ,,,bala ka bekar kharcha karte aur doodh ke 150 rs badhke aye bil me to coffin dance jaisa dikhra inku ab bechara doodh beechke ambani thodi na banjayega  .....

Jethalaal is wonderful person he respect each and everyone ,,,,bekar me episodes badhane ke liye khenchre itta lamba,,,,rate govt badhati hai taxes increase karke aur aise chindi log bechare chote shop waloon ko galiyaan dete hai real me bhi   ,,,jab bhi bade shopping mall me se khareedte hai to kya unko bhi aise hi bolte aise loga jab bat gharreeb ki ayi to sab milke galiyaan dete usku....

Feeling very sad for abdul character .....aisa real life me bhi hota hai",UgwZgbl5E7_zywBfOnh4AaABAg,8,173
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"City wale log sirf farmar wale prdruct (milk ,subji)tabi paise paise karte other products per zuk kar paise dete he",UgwiZNvvhP7CRwVF0Qx4AaABAg,2,111
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Kon kon tmkoc pachand karta hai comment karo,UgzJy0kFr2OSXJBNx_l4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,New episode kyu uplode nhi ho rhe YouTube pa🙄😑😒I am waiting,Ugx_lV7dcETHV1sMWRd4AaABAg,0,8
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Girl giving is ganjar nd best toy toh abdul bhai teri toh nikal padi 😂,UgzLq5axHror0KlDy0B4AaABAg,0,2
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,20:31,UgyJyFpspKmANjQUzH94AaABAg,0,5
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"bohuti gatia or bakowas episode,,",UgyO7nWvR_RuIiZlwwd4AaABAg,2,8
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,कितने  पैसै  चाहिए,UgxfYttn05iaC7XKHfh4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,bat bat pe function me paise udane vale 5 rs ki sabji pe bahes kar rahe hai😂😂,UgwMKHpaXMRX99pTVZ14AaABAg,13,270
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,bichara abdul only jethalal and sodhi not angry in abdul,UgwYDSD1jvnqGkXGTZd4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"elections ho gyian hun shuru ho jao mehngai, mehngai",UgyI4JvLkLliB67kcK54AaABAg,0,32
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Sirf 5 ruppes ke lie dosra dhud wala how selfish.. dressing hazaron ki krto hn or 5 ruppes ke lie Abdul ko baten suna rhi hn,UgxJJnLKpJLO_sRc5w94AaABAg,4,189
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Tappu Anjali ekdum faltu actor h,UgyVXYfVWlMLpXEs6lR4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"First time I didn't like Babita, when she was taunting Sunita(vegetable seller). At least think of how much these kinda people in real word spend on their makeups, food in expensive restaurants, massages, and whatnot, mannnn!!!!",Ugzu8rvV4_vI19JwpVV4AaABAg,2,31
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Abdul ne carrot bina dhoya kha gaya. its bad habbit.,UgytG1VC1R5XBIQpByF4AaABAg,0,3
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,badly written episode. No one can forget to inform increase in price for straight 30 days to its daily customers.,UgwM8gBdxtqEOG1llIl4AaABAg,0,4
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,I like this episode 😘😘,UgyXd83eq7i6CFhZPSt4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,where is daya..onke Bina show dekhne ka mjaa nhi aa rhaa..pls come back daya🙏🙏,UgzWa7ZOLRiRfEeh21p4AaABAg,0,3
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,I love jatalal  and doya i love u,UgyX5L0X_2ujUFSYEyB4AaABAg,5,7
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,HAPPY birthday  jathalal,UgzpnxgnGoqHKXU4JHd4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Love from nepal,Ugyr7qdUdYyDV2lcKh14AaABAg,0,3
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Who miss daya like me,UgxZdjRizu3mC21aEiJ4AaABAg,2,16
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Awesome dude,UgxMwBbQMOsdT1c0axt4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,nice....,UgxTitwmsfZ7iqQRqpl4AaABAg,1,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,I miss you dayabhahi & old tapu,Ugy9-exlT6txZlyWUX94AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Kiya huva mebi tuma ri aepi sod me aajau,UgzK5DwmvpaSSaiRn254AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Best serial,UgziClAtFaA7hc2s3fx4AaABAg,0,4
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Badi door se aaye hain season 2 kaib aayega?,UgwO7_8HhH945elcM8t4AaABAg,0,10
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Bachpan se dekh raha hu 
Har bar has bas ke pet dukh jata he",UgyQoRgCX95o8hFMd1F4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Champak chacha best...bataneka tarika ye hotha he...aur jetalal tho best pe best,UgyyLHDj1DS98eRvost4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Guys abdul k bareme toh jara socho..,Ugy_NQ2xOess2Cq8_YJ4AaABAg,1,71
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Abdul se society ki kaam bhi karwate hoon,  fir bhi 5rs ke liye kitne drama, this story line is the worst that I have seen so far, tarak mehta is loved by millions, they should show equality amongst people in society. So what abdul is a shopkeeper,  he contributes to the society, I feel sorry for him, this show is getting worst by the day. Gokuldham wale holiday ke liye Hong Kong,  Singapore jate hain, aur aabhi 5rs k liye itna drama",UgzmBjMIImrWrt-Z27F4AaABAg,0,0
